3 0.75000
4 0.00000
5 0.00000
6 0.93750
7 0.00000
8 0.00000
9 0.75000
10 0.00000
11 0.00000
12 0.99609
13 0.00000
14 0.00000
15 0.75000
16 0.00000
17 0.00000
18 0.93750
19 0.00000
20 0.00000
