3 0.50000
4 0.81250
5 0.50000
6 0.81250
7 0.66406
8 0.83203
9 0.88672
10 0.84570
11 0.92969
12 0.91504
13 0.95068
14 0.94684
15 0.96371
16 0.97371
17 0.97626
18 0.98080
19 0.98514
20 0.98789
