3 0.50000
4 0.56250
5 0.65625
6 0.71875
7 0.77344
8 0.81641
9 0.85156
10 0.87988
11 0.90283
12 0.92139
13 0.93640
14 0.94855
15 0.95837
16 0.96632
17 0.97276
18 0.97796
19 0.98217
20 0.98557
