3 0.50000
4 0.93750
5 0.50000
6 0.75000
7 0.50000
8 0.99609
9 0.50000
10 0.75000
11 0.50000
12 0.93750
13 0.50000
14 0.75000
15 0.50000
16 0.99998
17 0.50000
18 0.75000
19 0.50000
20 0.93750
