3 0.667
4 -0.000
5 0.800
6 0.667
7 0.857
8 -0.000
9 0.889
10 0.800
11 0.909
12 0.667
13 0.923
14 0.857
15 0.933
16 -0.000
17 0.941
18 0.889
19 0.947
20 0.800
