3 0.333
4 1.000
5 1.000
6 0.333
7 1.000
8 1.000
9 0.778
10 1.000
11 1.000
12 0.333
13 1.000
14 1.000
15 0.867
16 1.000
17 1.000
18 0.778
19 1.000
20 1.000
